Treatment;Site;Month;Network ID;Plant species ID;Floral abundance;Plant species name;Pollinator species;Number of visits
Restored;Bernica;7;Ber_7;Psychotria pervillei;0,0250;Psychotria pervillei;Delta alluaudi;2
Restored;Bernica;7;Ber_7;Psychotria pervillei;0,0250;Psychotria pervillei;Cinnyris dussumieri;2
Restored;Bernica;8;Ber_8;Aphloia theiformis;0,6250;Aphloia theiformis;Lobosciara bilotata;1
Restored;Bernica;8;Ber_8;Aphloia theiformis;0,6250;Aphloia theiformis;Lasioglossum mahense;3
Restored;Bernica;8;Ber_8;Aphloia theiformis;0,6250;Aphloia theiformis;Lygistorrhina sp;7
Restored;Bernica;8;Ber_8;Aphloia theiformis;0,6250;Aphloia theiformis;Apis mellifera;49
Restored;Bernica;8;Ber_8;Aphloia theiformis;0,6250;Aphloia theiformis;Geron seychellarum;6
Restored;Bernica;8;Ber_8;Aphloia theiformis;0,6250;Aphloia theiformis;Ornidia obesa;1
Restored;Bernica;8;Ber_8;Aphloia theiformis;0,6250;Aphloia theiformis;Polistes olivaceus;1
Restored;Bernica;8;Ber_8;Deckenia nobilis;1,1500;Deckenia nobilis;Lasioglossum mahense;2
Restored;Bernica;8;Ber_8;Deckenia nobilis;1,1500;Deckenia nobilis;Dasyhelea tamsi;8
Restored;Bernica;8;Ber_8;Deckenia nobilis;1,1500;Deckenia nobilis;Apis mellifera;13
Restored;Bernica;8;Ber_8;Deckenia nobilis;1,1500;Deckenia nobilis;Phelsuma sp;1
Restored;Bernica;8;Ber_8;Erythroxylum sechellarum;0,1000;Erythroxylum sechellarum;Lasioglossum mahense;1
Restored;Bernica;8;Ber_8;Memecylon elaeagni;0,4500;Memecylon elaeagni;Chalicodoma disjuncta;1
Restored;Bernica;8;Ber_8;Memecylon elaeagni;0,4500;Memecylon elaeagni;Apis mellifera;3
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Dermestidae sp1;7
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Rhiparida seychellensis;19
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Lasioglossum mahense;15
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Megachile seychellensis;2
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Lygistorrhina sp;2
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Nitidulidae sp1;2
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Apis mellifera;22
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Phelsuma sp;2
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Geron seychellarum;13
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Coleoptera sp2;1
Restored;Bernica;8;Ber_8;Nephrosperma vanhoutteanum;2,0375;Nephrosperma vanhoutteanum;Polistes olivaceus;1
Restored;Bernica;8;Ber_8;Paragenipa lancifolia;0,0500;Paragenipa lancifolia;Lasioglossum mahense;1
Restored;Bernica;8;Ber_8;Paragenipa lancifolia;0,0500;Paragenipa lancifolia;Apis mellifera;2
Unrestored;Casse Dent;1;Cas_1;Excoecaria benthamiana;0,6000;Excoecaria benthamiana;Cossonini sp1;1
Unrestored;Casse Dent;1;Cas_1;Excoecaria benthamiana;0,6000;Excoecaria benthamiana;Apis mellifera;3
Unrestored;Casse Dent;1;Cas_1;Excoecaria benthamiana;0,6000;Excoecaria benthamiana;Figitidae sp1;3
Unrestored;Casse Dent;1;Cas_1;Excoecaria benthamiana;0,6000;Excoecaria benthamiana;Scolytidae sp3;1
Unrestored;Casse Dent;1;Cas_1;Excoecaria benthamiana;0,6000;Excoecaria benthamiana;Pachycerina seychellensis;2
Unrestored;Casse Dent;1;Cas_1;Paragenipa lancifolia;0,0600;Paragenipa lancifolia;Lasioglossum mahense;1
Unrestored;Casse Dent;1;Cas_1;Paragenipa lancifolia;0,0600;Paragenipa lancifolia;Apis mellifera;2
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Rhiparida seychellensis;3
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Lobosciara bilotata;4
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Lasioglossum mahense;1
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Forcipomyia (Euprojoannisia) sp1;1
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Lygistorrhina sp;2
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Nitidulidae sp1;10
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Cossonini sp1;1
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Apis mellifera;21
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Dichaetomyia fasciculifera;12
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Hapalips sp1;18
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Scaptodrosophila undet sp1;3
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Thripomorpha rufithorax;4
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Cryptophagidae sp2;4
Unrestored;Casse Dent;1;Cas_1;Phoenicophorium borsigianum;0,4800;Phoenicophorium borsigianum;Scaptodrosophila undet sp2;22
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Rhiparida seychellensis;3
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Lobosciara bilotata;4
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;1
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Dasyhelea tamsi;2
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Apis mellifera;2
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Sciaridae sp1;4
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Eudaeus sp;1
Unrestored;Casse Dent;1;Cas_1;Roscheria melanochaetes;0,7600;Roscheria melanochaetes;Pachycerina seychellensis;4
Unrestored;Casse Dent;2;Cas_2;Pyrostria bibracteata;0,5800;Pyrostria bibracteata;Lasioglossum mahense;1
Unrestored;Casse Dent;2;Cas_2;Pyrostria bibracteata;0,5800;Pyrostria bibracteata;Smitta mahensis;4
Unrestored;Casse Dent;2;Cas_2;Pyrostria bibracteata;0,5800;Pyrostria bibracteata;Apis mellifera;11
Unrestored;Casse Dent;2;Cas_2;Erythroxylum sechellarum;0,0600;Erythroxylum sechellarum;Lasioglossum mahense;1
Unrestored;Casse Dent;2;Cas_2;Erythroxylum sechellarum;0,0600;Erythroxylum sechellarum;Forcipomyia (Euprojoannisia) sp1;1
Unrestored;Casse Dent;2;Cas_2;Erythroxylum sechellarum;0,0600;Erythroxylum sechellarum;Lygistorrhina sp;4
Unrestored;Casse Dent;2;Cas_2;Erythroxylum sechellarum;0,0600;Erythroxylum sechellarum;Amblypsilopus (?) nr. simplex;1
Unrestored;Casse Dent;2;Cas_2;Erythroxylum sechellarum;0,0600;Erythroxylum sechellarum;Forcipomyia (Microhelea) amieuensis;1
Unrestored;Casse Dent;2;Cas_2;Memecylon elaeagni;0,2000;Memecylon elaeagni;Apis mellifera;5
Unrestored;Casse Dent;2;Cas_2;Memecylon elaeagni;0,2000;Memecylon elaeagni;Forcipomyia (Microhelea) amieuensis;1
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Musca domestica;1
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Dermestidae sp1;1
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Rhiparida seychellensis;5
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Lasioglossum mahense;4
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Forcipomyia (Euprojoannisia) sp1;3
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Cardiophorus sp1;10
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Apis mellifera;13
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Geron seychellarum;2
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Scaptodrosophila undet sp2;1
Unrestored;Casse Dent;2;Cas_2;Nephrosperma vanhoutteanum;0,2600;Nephrosperma vanhoutteanum;Forcipomyia (Microhelea) amieuensis;1
Unrestored;Casse Dent;2;Cas_2;Paragenipa lancifolia;0,5400;Paragenipa lancifolia;Lasioglossum mahense;2
Unrestored;Casse Dent;2;Cas_2;Paragenipa lancifolia;0,5400;Paragenipa lancifolia;Apis mellifera;9
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Dermestidae sp1;40
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Rhiparida seychellensis;24
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Lasioglossum mahense;15
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Hemipyrellia germana;1
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Nitidulidae sp1;8
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Cardiophorus sp1;6
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Forcipomyia (Thyridomyia) litoraurea;1
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Cossonini sp1;4
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Apis mellifera;4
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Atrichopogon yamabukiensis;1
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Dichaetomyia fasciculifera;1
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Cossonini sp2;3
Unrestored;Casse Dent;2;Cas_2;Phoenicophorium borsigianum;1,0000;Phoenicophorium borsigianum;Scaptodrosophila undet sp1;5
Unrestored;Casse Dent;2;Cas_2;Roscheria melanochaetes;0,1200;Roscheria melanochaetes;Lobosciara bilotata;2
Unrestored;Casse Dent;2;Cas_2;Roscheria melanochaetes;0,1200;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;14
Unrestored;Casse Dent;2;Cas_2;Roscheria melanochaetes;0,1200;Roscheria melanochaetes;Cardiophorus sp1;10
Unrestored;Casse Dent;2;Cas_2;Roscheria melanochaetes;0,1200;Roscheria melanochaetes;Sciaridae sp1;1
Unrestored;Casse Dent;2;Cas_2;Roscheria melanochaetes;0,1200;Roscheria melanochaetes;Atrichopogon yamabukiensis;3
Unrestored;Casse Dent;2;Cas_2;Roscheria melanochaetes;0,1200;Roscheria melanochaetes;Scaptodrosophila undet sp1;2
Unrestored;Casse Dent;2;Cas_2;Roscheria melanochaetes;0,1200;Roscheria melanochaetes;Scaptodrosophila undet sp2;1
Unrestored;Casse Dent;3;Cas_3;Cinnamomum verum;3,2000;Cinnamomum verum;Apis mellifera;6
Unrestored;Casse Dent;3;Cas_3;Cinnamomum verum;3,2000;Cinnamomum verum;Phelsuma sp;2
Unrestored;Casse Dent;3;Cas_3;Dillenia ferruginea;0,0400;Dillenia ferruginea;Lasioglossum mahense;3
Unrestored;Casse Dent;3;Cas_3;Dillenia ferruginea;0,0400;Dillenia ferruginea;Apis mellifera;1
Unrestored;Casse Dent;3;Cas_3;Dillenia ferruginea;0,0400;Dillenia ferruginea;Staphylinidae sp1;1
Unrestored;Casse Dent;3;Cas_3;Dillenia ferruginea;0,0400;Dillenia ferruginea;Ornidia obesa;1
Unrestored;Casse Dent;3;Cas_3;Erythroxylum sechellarum;0,0400;Erythroxylum sechellarum;Lasioglossum mahense;3
Unrestored;Casse Dent;3;Cas_3;Erythroxylum sechellarum;0,0400;Erythroxylum sechellarum;Apis mellifera;4
Unrestored;Casse Dent;3;Cas_3;Memecylon elaeagni;0,4200;Memecylon elaeagni;Lasioglossum mahense;2
Unrestored;Casse Dent;3;Cas_3;Memecylon elaeagni;0,4200;Memecylon elaeagni;Simosyrphus aegyptius;4
Unrestored;Casse Dent;3;Cas_3;Memecylon elaeagni;0,4200;Memecylon elaeagni;Apis mellifera;5
Unrestored;Casse Dent;3;Cas_3;Roscheria melanochaetes;1,0400;Roscheria melanochaetes;Lobosciara bilotata;12
Unrestored;Casse Dent;3;Cas_3;Roscheria melanochaetes;1,0400;Roscheria melanochaetes;Cardiophorus sp1;8
Unrestored;Casse Dent;3;Cas_3;Roscheria melanochaetes;1,0400;Roscheria melanochaetes;Scaptodrosophila undet sp1;2
Unrestored;Casse Dent;4;Cas_4;Cinnamomum verum;0,1400;Cinnamomum verum;Lasioglossum mahense;9
Unrestored;Casse Dent;4;Cas_4;Cinnamomum verum;0,1400;Cinnamomum verum;Hemipyrellia germana;1
Unrestored;Casse Dent;4;Cas_4;Cinnamomum verum;0,1400;Cinnamomum verum;Apis mellifera;26
Unrestored;Casse Dent;4;Cas_4;Cinnamomum verum;0,1400;Cinnamomum verum;Leptotes pirithous;4
Unrestored;Casse Dent;4;Cas_4;Colea seychellarum;0,1000;Colea seychellarum;Drosophila spinipes;1
Unrestored;Casse Dent;4;Cas_4;Colea seychellarum;0,1000;Colea seychellarum;Apis mellifera;2
Unrestored;Casse Dent;4;Cas_4;Colea seychellarum;0,1000;Colea seychellarum;Cinnyris dussumieri;2
Unrestored;Casse Dent;4;Cas_4;Excoecaria benthamiana;0,0400;Excoecaria benthamiana;Apis mellifera;7
Unrestored;Casse Dent;4;Cas_4;Memecylon elaeagni;2,3200;Memecylon elaeagni;Lasioglossum mahense;2
Unrestored;Casse Dent;4;Cas_4;Memecylon elaeagni;2,3200;Memecylon elaeagni;Simosyrphus aegyptius;3
Unrestored;Casse Dent;4;Cas_4;Memecylon elaeagni;2,3200;Memecylon elaeagni;Apis mellifera;30
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Dermestidae sp1;11
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Lobosciara bilotata;5
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Lasioglossum mahense;23
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Nitidulidae sp1;13
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Chrysomya megacephala;6
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Apis mellifera;4
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Sciaridae sp1;3
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Scaptodrosophila undet sp1;1
Unrestored;Casse Dent;4;Cas_4;Phoenicophorium borsigianum;1,2600;Phoenicophorium borsigianum;Melanostoma annulipes;2
Unrestored;Casse Dent;4;Cas_4;Psychotria pervillei;0,0600;Psychotria pervillei;Lasioglossum mahense;7
Unrestored;Casse Dent;4;Cas_4;Psychotria pervillei;0,0600;Psychotria pervillei;Apis mellifera;14
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Dermestidae sp1;5
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Lasioglossum mahense;1
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Lygistorrhina sp;2
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Dasyhelea tamsi;1
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Cossonini sp1;3
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Apis mellifera;2
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Hapalips sp1;3
Unrestored;Casse Dent;4;Cas_4;Roscheria melanochaetes;0,9000;Roscheria melanochaetes;Cossonini sp2;1
Unrestored;Casse Dent;5;Cas_5;Pyrostria bibracteata;0,1600;Pyrostria bibracteata;Lasioglossum mahense;13
Unrestored;Casse Dent;5;Cas_5;Pyrostria bibracteata;0,1600;Pyrostria bibracteata;Chrysomya megacephala;6
Unrestored;Casse Dent;5;Cas_5;Pyrostria bibracteata;0,1600;Pyrostria bibracteata;Apis mellifera;1
Unrestored;Casse Dent;5;Cas_5;Peponidium carinatum;0,0800;Peponidium carinatum;Lasioglossum mahense;3
Unrestored;Casse Dent;5;Cas_5;Dillenia ferruginea;0,0600;Dillenia ferruginea;Lasioglossum mahense;8
Unrestored;Casse Dent;5;Cas_5;Dillenia ferruginea;0,0600;Dillenia ferruginea;Apis mellifera;22
Unrestored;Casse Dent;5;Cas_5;Erythroxylum sechellarum;0,1200;Erythroxylum sechellarum;Lasioglossum mahense;15
Unrestored;Casse Dent;5;Cas_5;Erythroxylum sechellarum;0,1200;Erythroxylum sechellarum;Atrichopogon yamabukiensis;1
Unrestored;Casse Dent;5;Cas_5;Excoecaria benthamiana;0,3000;Excoecaria benthamiana;Chrysomya megacephala;1
Unrestored;Casse Dent;5;Cas_5;Excoecaria benthamiana;0,3000;Excoecaria benthamiana;Coccinellidae sp2;1
Unrestored;Casse Dent;5;Cas_5;Excoecaria benthamiana;0,3000;Excoecaria benthamiana;Apis mellifera;10
Unrestored;Casse Dent;5;Cas_5;Glionnetia sericea;0,1200;Glionnetia sericea;Agrius convolvuli;1
Unrestored;Casse Dent;5;Cas_5;Memecylon elaeagni;0,9000;Memecylon elaeagni;Lasioglossum mahense;1
Unrestored;Casse Dent;5;Cas_5;Memecylon elaeagni;0,9000;Memecylon elaeagni;Simosyrphus aegyptius;1
Unrestored;Casse Dent;5;Cas_5;Memecylon elaeagni;0,9000;Memecylon elaeagni;Apis mellifera;1
Unrestored;Casse Dent;5;Cas_5;Phoenicophorium borsigianum;0,1400;Phoenicophorium borsigianum;Dermestidae sp1;8
Unrestored;Casse Dent;5;Cas_5;Phoenicophorium borsigianum;0,1400;Phoenicophorium borsigianum;Lasioglossum mahense;16
Unrestored;Casse Dent;5;Cas_5;Phoenicophorium borsigianum;0,1400;Phoenicophorium borsigianum;Nitidulidae sp1;1
Unrestored;Casse Dent;5;Cas_5;Phoenicophorium borsigianum;0,1400;Phoenicophorium borsigianum;Cardiophorus sp1;32
Unrestored;Casse Dent;5;Cas_5;Phoenicophorium borsigianum;0,1400;Phoenicophorium borsigianum;Cossonini sp1;2
Unrestored;Casse Dent;5;Cas_5;Phoenicophorium borsigianum;0,1400;Phoenicophorium borsigianum;Apis mellifera;6
Unrestored;Casse Dent;5;Cas_5;Roscheria melanochaetes;0,7200;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;11
Unrestored;Casse Dent;5;Cas_5;Roscheria melanochaetes;0,7200;Roscheria melanochaetes;Cardiophorus sp1;18
Unrestored;Casse Dent;5;Cas_5;Roscheria melanochaetes;0,7200;Roscheria melanochaetes;Cossonini sp1;1
Unrestored;Casse Dent;6;Cas_6;Alstonia macrophylla;0,3000;Alstonia macrophylla;Forcipomyia (Euprojoannisia) sp1;1
Unrestored;Casse Dent;6;Cas_6;Alstonia macrophylla;0,3000;Alstonia macrophylla;Chrysomya megacephala;1
Unrestored;Casse Dent;6;Cas_6;Alstonia macrophylla;0,3000;Alstonia macrophylla;Apis mellifera;7
Unrestored;Casse Dent;6;Cas_6;Alstonia macrophylla;0,3000;Alstonia macrophylla;Delta alluaudi;2
Unrestored;Casse Dent;6;Cas_6;Pyrostria bibracteata;0,1400;Pyrostria bibracteata;Lasioglossum mahense;2
Unrestored;Casse Dent;6;Cas_6;Pyrostria bibracteata;0,1400;Pyrostria bibracteata;Apis mellifera;12
Unrestored;Casse Dent;6;Cas_6;Dillenia ferruginea;0,0400;Dillenia ferruginea;Dermestidae sp1;2
Unrestored;Casse Dent;6;Cas_6;Dillenia ferruginea;0,0400;Dillenia ferruginea;Lasioglossum mahense;12
Unrestored;Casse Dent;6;Cas_6;Dillenia ferruginea;0,0400;Dillenia ferruginea;Apis mellifera;14
Unrestored;Casse Dent;6;Cas_6;Dillenia ferruginea;0,0400;Dillenia ferruginea;Ornidia obesa;1
Unrestored;Casse Dent;6;Cas_6;Dillenia ferruginea;0,0400;Dillenia ferruginea;Cinnyris dussumieri;2
Unrestored;Casse Dent;6;Cas_6;Erythroxylum sechellarum;0,3600;Erythroxylum sechellarum;Lasioglossum mahense;9
Unrestored;Casse Dent;6;Cas_6;Paragenipa lancifolia;0,3000;Paragenipa lancifolia;Lasioglossum mahense;9
Unrestored;Casse Dent;6;Cas_6;Paragenipa lancifolia;0,3000;Paragenipa lancifolia;Apis mellifera;3
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Dermestidae sp1;1
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Rhiparida seychellensis;39
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Lasioglossum mahense;23
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Hemipyrellia germana;1
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Forcipomyia (Euprojoannisia) sp1;2
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Lygistorrhina sp;1
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Dasyhelea tamsi;13
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Nitidulidae sp1;7
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Cardiophorus sp1;4
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;near Eurycratus sp1;1
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Cratopus aurostriatus;1
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Forcipomyia (Thyridomyia) litoraurea;2
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Cossonini sp1;9
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Platygastridae sp1;2
Unrestored;Casse Dent;6;Cas_6;Phoenicophorium borsigianum;1,1000;Phoenicophorium borsigianum;Cryptophagidae sp2;19
Unrestored;Casse Dent;6;Cas_6;Roscheria melanochaetes;0,3000;Roscheria melanochaetes;Dermestidae sp1;3
Unrestored;Casse Dent;6;Cas_6;Roscheria melanochaetes;0,3000;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;4
Unrestored;Casse Dent;6;Cas_6;Roscheria melanochaetes;0,3000;Roscheria melanochaetes;Dasyhelea tamsi;9
Unrestored;Casse Dent;6;Cas_6;Roscheria melanochaetes;0,3000;Roscheria melanochaetes;Cardiophorus sp1;9
Unrestored;Casse Dent;6;Cas_6;Roscheria melanochaetes;0,3000;Roscheria melanochaetes;Apis mellifera;1
Unrestored;Casse Dent;6;Cas_6;Roscheria melanochaetes;0,3000;Roscheria melanochaetes;Cossonini sp2;2
Unrestored;Casse Dent;7;Cas_7;Colea seychellarum;0,0400;Colea seychellarum;Lasioglossum mahense;1
Unrestored;Casse Dent;7;Cas_7;Colea seychellarum;0,0400;Colea seychellarum;Apis mellifera;1
Unrestored;Casse Dent;7;Cas_7;Colea seychellarum;0,0400;Colea seychellarum;Cinnyris dussumieri;1
